Date,Action,Environment,Log Level
2015-03-05 12:29:39,Open Space Beam changed Light-2 to Deenergized,Safety,info
2015-03-05 12:29:58,PressureMat triggered Suite100PTZ,Safety,info
2015-03-05 12:29:58,Streaming from Suite100PTZ,Safety,info
2015-03-05 12:29:58,PressureMat changed Light-3 to Energized,Safety,info
2015-03-05 12:29:59,PressureMat changed Light-3 to Energized,Safety,info
2015-03-05 12:29:59,PressureMat changed Light-3 to Deenergized,Safety,info
2015-03-05 12:30:00,PressureMat changed Light-3 to Deenergized,Safety,info
2015-03-05 12:51:08,PressureMat triggered Suite100PTZ,Safety,info
2015-03-05 12:51:08,Streaming from Suite100PTZ,Safety,info
2015-03-05 12:51:08,PressureMat changed Light-3 to Energized,Safety,info
2015-03-05 12:51:08,PressureMat changed Light-3 to Energized,Safety,info
2015-03-05 12:51:18,PressureMat triggered Suite100PTZ,Safety,info
2015-03-05 12:51:18,Streaming from Suite100PTZ,Safety,info
2015-03-05 12:51:20,PressureMat changed Light-3 to Deenergized,Safety,info
2015-03-05 12:51:20,PressureMat changed Light-3 to Deenergized,Safety,info
2015-03-05 12:51:21,PressureMat changed Light-3 to Energized,Safety,info
2015-03-05 12:51:22,PressureMat changed Light-3 to Energized,Safety,info
2015-03-05 12:51:22,PressureMat changed Light-3 to Energized,Safety,info
2015-03-05 12:51:31,PressureMat changed Light-3 to Deenergized,Safety,info
2015-03-05 12:51:32,PressureMat changed Light-3 to Energized,Safety,info
2015-03-05 12:51:32,PressureMat changed Light-3 to Energized,Safety,info
2015-03-05 12:51:33,PressureMat triggered Suite100PTZ,Safety,info
2015-03-05 12:51:33,Streaming from Suite100PTZ,Safety,info
2015-03-05 12:51:48,PressureMat triggered Suite100PTZ,Safety,info
2015-03-05 12:51:48,Streaming from Suite100PTZ,Safety,info
2015-03-05 12:52:03,PressureMat triggered Suite100PTZ,Safety,info
2015-03-05 12:52:03,Streaming from Suite100PTZ,Safety,info
2015-03-05 12:52:09,PressureMat changed Light-3 to Deenergized,Safety,info
2015-03-05 12:52:09,PressureMat changed Light-3 to Deenergized,Safety,info
2015-03-05 18:00:00,Evenings enabled trigger action for Long range motion sensor = 1,SafetyandHealth,info
2015-03-05 18:00:37,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:00:37,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:00:47,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:00:47,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:01:02,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:01:02,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:05:50,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:05:50,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:06:00,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:06:00,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:06:26,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:06:26,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:06:36,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:06:36,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:06:59,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:06:59,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:07:09,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:07:09,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:07:24,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:07:24,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:07:39,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:07:39,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:07:54,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:07:54,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:08:09,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:08:09,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:09:22,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:09:22,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:09:32,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:09:32,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:09:57,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:09:57,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:10:07,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:10:07,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:10:22,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:10:22,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:10:46,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:10:46,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:10:56,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:10:56,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:11:11,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:11:11,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:11:27,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:11:27,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:11:41,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:11:41,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:11:56,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:11:56,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:12:11,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:12:11,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:12:27,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:12:27,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:12:41,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:12:41,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:12:56,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:12:56,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:13:11,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:13:11,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:13:26,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:13:26,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:14:02,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:14:02,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:14:12,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:14:12,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:14:27,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:14:27,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:14:42,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:14:42,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:15:48,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:15:48,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:15:58,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:15:58,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:16:13,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:16:13,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:16:28,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:16:28,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:16:51,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:16:51,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:17:27,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:17:27,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:17:45,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:17:45,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:17:55,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:17:55,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:18:11,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:18:11,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:18:59,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:18:59,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:19:10,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:19:10,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:20:56,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:20:56,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:21:06,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:21:06,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:21:30,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:21:30,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:21:40,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:21:40,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:23:14,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:23:14,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:23:24,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:23:24,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:23:41,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:23:41,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:23:54,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:23:54,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:24:22,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:24:22,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:24:32,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:24:32,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:24:47,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:24:47,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:25:02,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:25:02,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:25:32,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:25:32,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:25:42,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:25:42,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:25:57,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:25:57,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:26:24,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:26:24,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:26:34,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:26:34,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:27:25,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:27:25,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:27:35,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:27:35,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:28:06,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:28:06,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:28:52,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:28:52,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:29:02,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:29:02,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:29:17,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:29:17,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:30:23,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:30:23,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:31:05,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:31:05,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:31:15,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:31:15,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:31:30,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:31:30,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:31:45,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:31:45,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:32:09,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:32:09,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:32:19,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:32:19,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:32:34,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:32:34,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:33:02,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:33:02,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:33:36,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:33:36,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:33:46,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:33:46,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:34:01,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:34:01,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:34:16,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:34:16,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:34:31,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:34:31,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:34:46,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:34:46,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:35:01,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:35:01,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:35:16,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:35:16,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:35:31,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:35:31,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:35:46,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:35:46,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:36:11,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:36:11,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:36:21,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:36:21,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:36:36,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:36:36,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:36:51,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:36:51,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:37:06,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:37:06,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:37:21,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:37:21,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:37:36,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:37:36,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:37:51,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:37:51,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:38:07,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:38:07,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:38:21,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:38:21,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:39:18,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:39:18,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:39:48,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:39:48,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:42:07,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:42:07,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:42:17,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:42:17,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:42:32,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:42:32,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:42:47,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:42:47,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:43:02,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:43:02,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:43:23,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:43:23,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:43:33,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:43:33,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:43:48,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:43:48,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:44:03,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:44:03,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:44:44,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:44:44,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:44:54,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:44:54,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:45:20,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:45:20,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:45:35,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:45:35,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:47:17,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:47:17,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:47:51,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:47:51,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:48:37,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:48:37,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:48:47,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:48:47,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:49:22,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:49:22,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:49:38,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:49:38,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:49:48,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:49:48,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:51:09,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:51:09,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:51:19,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:51:19,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:52:46,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:52:46,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:53:30,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:53:30,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:53:40,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:53:40,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:53:55,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:53:55,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:55:21,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:55:21,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:55:31,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:55:31,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:57:06,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:57:06,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:58:00,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:58:00,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:58:10,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:58:10,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:58:58,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:58:58,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:59:08,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:59:08,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:59:23,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:59:23,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:59:43,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:59:43,Streaming from Suite100PTZ,Safety,info
2015-03-05 18:59:53,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 18:59:53,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:00:08,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:00:08,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:00:24,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:00:24,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:00:39,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:00:39,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:00:54,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:00:54,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:01:34,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:01:34,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:02:47,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:02:47,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:04:11,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:04:11,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:04:47,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:04:47,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:05:36,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:05:36,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:07:16,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:07:16,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:07:26,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:07:26,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:08:15,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:08:15,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:08:48,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:08:48,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:08:58,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:08:58,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:10:36,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:10:36,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:10:46,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:10:46,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:12:38,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:12:38,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:12:48,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:12:48,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:13:04,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:13:04,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:13:18,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:13:18,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:13:36,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:13:36,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:13:48,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:13:48,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:14:03,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:14:03,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:14:18,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:14:18,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:14:34,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:14:34,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:14:49,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:14:49,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:15:04,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:15:04,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:15:24,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:15:24,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:15:34,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:15:34,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:15:55,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:15:55,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:16:50,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:16:50,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:17:00,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:17:00,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:17:15,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:17:15,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:18:18,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:18:18,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:19:45,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:19:45,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:19:56,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:19:56,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:20:43,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:20:43,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:20:53,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:20:53,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:21:08,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:21:08,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:21:38,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:21:38,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:21:48,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:21:48,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:22:11,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:22:11,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:22:21,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:22:21,Streaming from Suite100PTZ,Safety,info
2015-03-05 19:22:36,Long range motion sensor triggered Suite100PTZ,Safety,info
2015-03-05 19:22:36,Streaming from Suite100PTZ,Safety,info
