Date,Username,Message,IP Address,Log Level
2015-02-25 13:33:28,dford,Accessed Overview,128.177.113.106,info
2015-02-25 13:34:37,dford,Accessed View Logs,128.177.113.106,info
2015-02-25 13:34:47,dford,Accessed Triggers,128.177.113.106,info
2015-02-25 13:34:54,dford,Exported trigger,128.177.113.106,info
2015-02-25 13:35:31,dford,Exported trigger,128.177.113.106,info
2015-02-25 13:35:33,dford,Exported trigger,128.177.113.106,info
2015-02-25 13:35:42,dford,Accessed Overview,128.177.113.106,info
2015-02-25 13:35:46,dford,Accessed Camera Matrix,128.177.113.106,info
2015-02-25 13:35:48,dford,Accessed Device Matrix,128.177.113.106,info
2015-02-25 13:35:58,dford,Accessed System Configuration,128.177.113.106,info
2015-02-25 13:36:41,dford,Accessed Device Matrix,128.177.113.106,info
2015-02-25 13:36:44,dford,Accessed Device Table,128.177.113.106,info
2015-02-25 13:37:43,dford,Accessed Network Configuration,128.177.113.106,info
2015-02-25 13:37:53,dford,Accessed System Device,128.177.113.106,info
2015-02-25 13:37:58,dford,Accessed Overview,128.177.113.106,info
2015-02-25 13:38:07,dford,Accessed Schedules,128.177.113.106,info
2015-02-25 13:38:17,dford,Accessed Device Table,128.177.113.106,info
2015-02-25 13:39:17,dford,Accessed Device Table,128.177.113.106,info
2015-02-25 13:51:51,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-25 13:52:30,dford,Accessed System Configuration,128.177.113.106,info
2015-02-25 13:52:32,dford,Accessed User Level,128.177.113.106,info
2015-02-25 13:52:35,dford,Accessed View Logs,128.177.113.106,info
2015-02-25 13:53:14,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-25 13:53:25,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-25 13:53:30,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-25 13:54:16,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-25 13:54:27,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-25 13:54:34,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-25 13:54:54,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-25 13:56:21,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-25 13:57:49,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-25 13:57:57,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-25 14:01:42,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-25 14:06:02,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-25 14:08:23,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-25 16:12:42,Administrator,Login attempt failed: account disabled,128.177.113.106,alert
2015-02-25 16:12:51,Administrator,Login attempt failed: account disabled,128.177.113.106,alert
2015-02-25 16:13:09,dhford,GPAC System failed to authenticate. Login attempt: 1,128.177.113.106,alert
2015-02-25 16:13:46,Administrator,Login attempt failed: account disabled,128.177.113.106,alert
2015-02-25 16:38:03,dford,GPAC System failed to authenticate. Login attempt: 1,128.177.113.106,alert
2015-02-25 16:38:11,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-25 16:38:14,dford,Accessed Overview,128.177.113.106,info
2015-02-25 16:38:39,dford,Accessed Overview,128.177.113.106,info
2015-02-25 16:38:47,dford,Accessed View Logs,128.177.113.106,info
2015-02-25 17:16:25,dford,GPAC System failed to authenticate. Login attempt: 1,128.177.113.106,alert
2015-02-25 17:16:33,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-25 17:16:34,dford,Accessed Overview,128.177.113.106,info
2015-02-25 17:17:09,dford,Accessed View Logs,128.177.113.106,info
2015-02-25 19:22:28,ssahid,GPAC System successfully authenticated,73.202.133.37,notice
2015-02-25 19:22:31,ssahid,Accessed Overview,73.202.133.37,info
2015-02-25 19:22:38,ssahid,Accessed View Logs,73.202.133.37,info
2015-02-25 19:23:57,ssahid,Logged out,73.202.133.37,notice
2015-02-26 13:00:28,Administrator,Login attempt failed: account disabled,128.177.113.106,alert
2015-02-26 13:10:34,Administrator,Login attempt failed: account disabled,128.177.113.106,alert
2015-02-26 13:22:47,dford,,GPAC System failed to authenticate. Login attempt: 1,128.177.113.106,alert
2015-02-26 13:31:02,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 13:31:05,dford,Accessed Overview,128.177.113.106,info
2015-02-26 13:31:18,dford,Accessed View Logs,128.177.113.106,info
2015-02-26 13:49:49,ssahid,GPAC System successfully authenticated,169.145.89.205,notice
2015-02-26 13:50:04,,Anonymous,Logged,notice
2015-02-26 13:50:04,,Anonymous,Logged,notice
2015-02-26 13:50:05,,Anonymous,Logged,notice
2015-02-26 13:50:05,ssahid,Accessed Overview,169.145.89.205,info
2015-02-26 13:50:22,ssahid,Accessed Camera Matrix,169.145.89.205,info
2015-02-26 13:50:34,ssahid,Accessed Camera Matrix,169.145.89.205,info
2015-02-26 13:50:50,ssahid,Accessed Camera Matrix,169.145.89.205,info
2015-02-26 13:51:40,ssahid,Accessed Device Matrix,169.145.89.205,info
2015-02-26 13:53:18,ssahid,Accessed View Logs,169.145.89.205,info
2015-02-26 13:53:20,ssahid,Accessed View Logs,169.145.89.205,info
2015-02-26 13:55:05,ssahid,Accessed Device Matrix,169.145.89.205,info
2015-02-26 13:56:17,ssahid,Accessed Device Table,169.145.89.205,info
2015-02-26 13:58:12,ssahid,Accessed Device Matrix,169.145.89.205,info
2015-02-26 13:59:11,ssahid,Accessed Device Matrix,169.145.89.205,info
2015-02-26 13:59:17,ssahid,Accessed Device Table,169.145.89.205,info
2015-02-26 13:59:27,ssahid,Accessed View Logs,169.145.89.205,info
2015-02-26 14:00:11,ssahid,Accessed Device Matrix,169.145.89.205,info
2015-02-26 14:00:15,ssahid,Accessed Device Table,169.145.89.205,info
2015-02-26 14:03:10,ssahid,Accessed Device Matrix,169.145.89.205,info
2015-02-26 14:03:34,ssahid,Accessed System Information,169.145.89.205,info
2015-02-26 14:04:08,ssahid,Accessed Device Matrix,169.145.89.205,info
2015-02-26 14:14:35,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 14:14:35,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 14:15:59,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 14:16:03,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 14:16:08,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 14:16:08,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 14:21:15,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 14:21:15,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 14:21:46,,Anonymous,Logged,notice
2015-02-26 14:21:46,ssahid,Logged out,169.145.89.204,notice
2015-02-26 14:26:56,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 14:32:57,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 14:37:25,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 14:37:52,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 14:37:56,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 14:38:02,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 14:38:03,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 15:16:43,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 15:17:24,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 15:17:25,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 15:17:29,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 15:17:30,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-02-26 16:40:07,,Anonymous,Logged,notice
2015-02-26 16:40:07,,Anonymous,Logged,notice
2015-02-26 16:40:07,,Anonymous,Logged,notice
2015-02-26 16:40:07,,Anonymous,Logged,notice
2015-02-26 16:40:08,,Anonymous,Logged,notice
2015-02-26 16:40:08,,Anonymous,Logged,notice
2015-02-26 17:21:32,ssahid,GPAC System successfully authenticated,192.168.1.13,notice
2015-02-26 17:21:33,ssahid,Accessed Overview,192.168.1.13,info
2015-02-26 17:21:38,ssahid,Accessed System Information,192.168.1.13,info
2015-02-26 17:22:01,ssahid,Accessed View Logs,192.168.1.13,info
2015-02-26 17:22:30,ssahid,Logged out,192.168.1.13,notice
2015-03-02 10:58:26,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-03-02 10:58:26,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-03-02 10:58:26,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-03-02 10:58:28,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-03-02 10:58:29,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-03-02 10:58:32,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-03-02 16:36:20,Administrator,Login attempt failed: account disabled,128.177.113.106,alert
2015-03-02 16:36:51,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-03-02 16:47:08,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-03-02 16:56:54,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-03-02 16:57:38,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-03-02 17:02:01,Anonymous,GPAC System failed to authenticate. Login attempt: 1,128.177.113.106,alert
2015-03-02 17:02:31,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-03-02 17:02:54,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-03-02 17:03:09,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-03-02 17:03:26,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-03-02 17:05:22,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-03-03 14:03:31,dford,GPAC System failed to authenticate. Login attempt: 1,128.177.113.106,alert
2015-03-03 14:03:35,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-03-03 14:03:37,dford,Accessed Overview,128.177.113.106,info
2015-03-03 14:03:53,dford,Accessed Device Table,128.177.113.106,info
2015-03-03 14:03:53,dford,Accessed Device Table,128.177.113.106,info
2015-03-03 14:04:54,,Anonymous,Logged,notice
2015-03-03 14:04:56,dford,GPAC System failed to authenticate. Login attempt: 1,128.177.113.106,alert
2015-03-03 14:05:00,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-03-03 14:05:01,dford,Accessed Overview,128.177.113.106,info
2015-03-03 14:05:09,dford,Accessed View Logs,128.177.113.106,info
2015-03-03 14:05:58,dford,Accessed Device Matrix,128.177.113.106,info
2015-03-03 14:06:21,dford,Accessed Device Table,128.177.113.106,info
2015-03-03 14:07:06,dford,Accessed Device Matrix,128.177.113.106,info
2015-03-03 14:07:37,dford,Accessed Device Table,128.177.113.106,info
2015-03-03 14:07:37,dford,Accessed Device Table,128.177.113.106,info
2015-03-03 14:07:37,dford,Accessed Device Table,128.177.113.106,info
2015-03-03 14:10:25,dford,Accessed Device Matrix,128.177.113.106,info
2015-03-03 14:10:33,dford,Accessed View Logs,128.177.113.106,info
2015-03-04 08:02:24,ssahid,GPAC System successfully authenticated,73.202.133.37,notice
2015-03-04 08:02:27,ssahid,Accessed Overview,73.202.133.37,info
2015-03-04 08:02:33,ssahid,Accessed View Logs,73.202.133.37,info
2015-03-04 09:43:40,,Anonymous,Logged,notice
2015-03-04 10:59:45,ssahid,GPAC System successfully authenticated,192.168.1.13,notice
2015-03-04 10:59:46,ssahid,Accessed Overview,192.168.1.13,info
2015-03-04 11:00:07,ssahid,Accessed Device Configuration,192.168.1.13,info
2015-03-04 11:07:51,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-04 11:09:06,ssahid,Logged out,192.168.1.13,notice
2015-03-04 11:13:08,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-03-04 11:13:09,dford,Accessed Overview,128.177.113.106,info
2015-03-04 11:13:30,dford,Accessed Device Table,128.177.113.106,info
2015-03-04 11:14:20,dford,Accessed View Logs,128.177.113.106,info
2015-03-05 10:29:32,ssahid,GPAC System successfully authenticated,192.168.1.13,notice
2015-03-05 10:29:34,ssahid,Accessed Overview,192.168.1.13,info
2015-03-05 10:30:05,ssahid,Accessed Environments,192.168.1.13,info
2015-03-05 10:30:31,ssahid,Added environment Water Quality successfully,192.168.1.13,notice
2015-03-05 10:31:13,ssahid,Added environment Water Quantity successfully,192.168.1.13,notice
2015-03-05 10:31:25,ssahid,Updated environment Water Quality successfully,192.168.1.13,notice
2015-03-05 10:31:45,ssahid,Added environment Water Safety successfully,192.168.1.13,notice
2015-03-05 10:31:48,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 10:32:54,ssahid,Accessed Device Configuration,192.168.1.13,info
2015-03-05 10:36:00,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 12:17:36,,Anonymous,Logged,notice
2015-03-05 12:17:47,ssahid,GPAC System successfully authenticated,192.168.1.13,notice
2015-03-05 12:17:50,ssahid,Accessed Overview,192.168.1.13,info
2015-03-05 12:17:58,ssahid,Accessed Camera Matrix,192.168.1.13,info
2015-03-05 12:18:20,ssahid,Camera Suite100PTZ goto 10 ,192.168.1.13,notice
2015-03-05 12:18:38,ssahid,Camera Suite100PTZ goto 1 ,192.168.1.13,notice
2015-03-05 12:18:49,ssahid,Accessed Camera Matrix,192.168.1.13,info
2015-03-05 12:19:03,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 12:20:05,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 12:20:23,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 12:20:41,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 12:20:48,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 12:21:31,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 12:21:38,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 12:21:48,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 12:21:56,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 12:22:09,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 12:22:23,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 12:22:30,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 12:22:42,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 12:22:49,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 12:22:57,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 12:23:07,ssahid,Accessed Triggers,192.168.1.13,info
2015-03-05 12:23:23,ssahid,Accessed Trigger Actions,192.168.1.13,info
2015-03-05 12:24:27,ssahid,Accessed Schedules,192.168.1.13,info
2015-03-05 12:24:34,ssahid,Accessed Trigger Actions,192.168.1.13,info
2015-03-05 12:25:02,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 12:25:05,ssahid,Accessed View Logs,192.168.1.13,info
2015-03-05 12:25:59,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 12:27:32,ssahid,Accessed Trigger Actions,192.168.1.13,info
2015-03-05 12:27:56,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 12:28:00,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 12:28:19,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 12:31:02,ssahid,Accessed Device Configuration,192.168.1.13,info
2015-03-05 12:32:01,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 16:27:30,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 17:38:35,ssahid,Logged out,192.168.1.13,notice
2015-03-05 17:48:42,dford,GPAC System successfully authenticated,128.177.113.106,notice
2015-03-05 17:48:44,dford,Accessed Overview,128.177.113.106,info
2015-03-05 17:49:12,dford,Accessed Device Table,128.177.113.106,info
2015-03-05 17:49:57,dford,Accessed Device Configuration,128.177.113.106,info
2015-03-05 18:09:35,ssahid,GPAC System successfully authenticated,192.168.1.13,notice
2015-03-05 18:09:37,ssahid,Accessed Overview,192.168.1.13,info
2015-03-05 18:10:59,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 18:14:36,ssahid,Accessed Environments,192.168.1.13,info
2015-03-05 18:20:56,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 18:21:06,ssahid,Accessed Device Configuration,192.168.1.13,info
2015-03-05 18:21:22,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 18:21:44,ssahid,Updated device AmountofWater successfully,192.168.1.13,notice
2015-03-05 18:22:02,ssahid,Updated device WaterFlowRate successfully,192.168.1.13,notice
2015-03-05 18:22:19,ssahid,Updated device TempSim successfully,192.168.1.13,notice
2015-03-05 18:22:50,ssahid,Updated device WaterQuality successfully,192.168.1.13,notice
2015-03-05 18:29:13,ssahid,Updated device pH successfully,192.168.1.13,notice
2015-03-05 18:29:46,ssahid,Updated device Pump Switch successfully,192.168.1.13,notice
2015-03-05 18:30:00,ssahid,Updated device Pump1 successfully,192.168.1.13,notice
2015-03-05 18:30:03,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 18:30:07,ssahid,Accessed Save Changes,192.168.1.13,info
2015-03-05 18:30:10,ssahid,Saved GPAC configuration successfully,192.168.1.13,info
2015-03-05 18:30:11,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 18:39:49,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 18:40:07,ssahid,Updated device H2S successfully,192.168.1.13,notice
2015-03-05 18:40:46,ssahid,Updated device CO successfully,192.168.1.13,notice
2015-03-05 18:41:22,ssahid,Updated device Chlorine successfully,192.168.1.13,notice
2015-03-05 18:41:24,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 18:41:27,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 18:41:58,ssahid,Updated device Sulfurdioxide successfully,192.168.1.13,notice
2015-03-05 18:43:40,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 18:43:58,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 18:44:02,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 18:44:38,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 18:45:06,ssahid,Updated device CO Gas successfully,192.168.1.13,notice
2015-03-05 18:46:02,ssahid,Updated device Temperature successfully,192.168.1.13,notice
2015-03-05 18:46:32,ssahid,Updated device Chlorine Gas successfully,192.168.1.13,notice
2015-03-05 18:47:09,ssahid,Updated device H2S Gas successfully,192.168.1.13,notice
2015-03-05 18:47:11,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 18:47:41,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 18:48:15,ssahid,Updated device Tank1Pump successfully,192.168.1.13,notice
2015-03-05 18:48:52,ssahid,Updated device Tank1FlowRate successfully,192.168.1.13,notice
2015-03-05 18:48:54,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 18:49:05,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 18:49:34,ssahid,Updated device Pump1Switch successfully,192.168.1.13,notice
2015-03-05 18:49:36,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 18:50:01,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 18:50:23,ssahid,Updated device SO2 Gas successfully,192.168.1.13,notice
2015-03-05 18:50:26,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 18:50:29,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 18:51:20,ssahid,Updated device Tank1LowLevel successfully,192.168.1.13,notice
2015-03-05 18:52:13,ssahid,Updated device Tank1HighLevel successfully,192.168.1.13,notice
2015-03-05 18:52:16,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 18:53:16,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 18:53:29,ssahid,Updated device Tank1LowLevel successfully,192.168.1.13,notice
2015-03-05 18:53:31,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 18:54:27,ssahid,Accessed Environments,192.168.1.13,info
2015-03-05 18:54:47,ssahid,Updated environment Energy successfully,192.168.1.13,notice
2015-03-05 18:54:49,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 18:55:04,ssahid,Accessed Environments,192.168.1.13,info
2015-03-05 18:55:19,ssahid,Accessed Trigger Actions,192.168.1.13,info
2015-03-05 18:55:29,ssahid,Accessed Device Configuration,192.168.1.13,info
2015-03-05 18:55:55,ssahid,Accessed Discover Modules,192.168.1.13,info
2015-03-05 18:56:17,ssahid,Updated module ENC-DAM-6017 successfully,192.168.1.13,notice
2015-03-05 18:56:22,ssahid,Accessed Environments,192.168.1.13,info
2015-03-05 18:56:27,ssahid,Deleted environment Environment Status successfully,192.168.1.13,notice
2015-03-05 18:56:29,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 18:56:42,ssahid,Accessed Environments,192.168.1.13,info
2015-03-05 18:56:48,ssahid,Deleted environment Water Safety successfully,192.168.1.13,notice
2015-03-05 18:56:55,ssahid,Accessed Save Changes,192.168.1.13,info
2015-03-05 18:56:57,ssahid,Saved GPAC configuration successfully,192.168.1.13,info
2015-03-05 18:56:58,ssahid,Accessed Environments,192.168.1.13,info
2015-03-05 18:57:01,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 18:57:41,ssahid,Accessed Environments,192.168.1.13,info
2015-03-05 18:58:31,ssahid,Updated environment H2O Quantity successfully,192.168.1.13,notice
2015-03-05 18:58:33,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 18:58:39,ssahid,Accessed Environments,192.168.1.13,info
2015-03-05 18:59:36,ssahid,Updated environment H2O Quality successfully,192.168.1.13,notice
2015-03-05 18:59:38,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 18:59:57,ssahid,Accessed Save Changes,192.168.1.13,info
2015-03-05 19:00:00,ssahid,Saved GPAC configuration successfully,192.168.1.13,info
2015-03-05 19:00:02,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:00:07,ssahid,Accessed Environments,192.168.1.13,info
2015-03-05 19:00:30,ssahid,Updated environment Utilities successfully,192.168.1.13,notice
2015-03-05 19:00:32,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:01:35,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 19:01:55,ssahid,Updated device Chlorine successfully,192.168.1.13,notice
2015-03-05 19:02:03,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:02:07,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 19:02:10,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:02:28,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:02:37,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 19:02:54,ssahid,Updated device pH successfully,192.168.1.13,notice
2015-03-05 19:02:55,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:03:02,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 19:03:47,ssahid,Updated device pH successfully,192.168.1.13,notice
2015-03-05 19:03:50,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:04:04,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:04:11,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 19:04:36,ssahid,Updated device pH successfully,192.168.1.13,notice
2015-03-05 19:04:37,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:05:10,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 19:05:49,ssahid,Updated device Tank1LowLevel successfully,192.168.1.13,notice
2015-03-05 19:05:51,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:06:32,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 19:06:43,ssahid,Updated device Tank1LowLevel successfully,192.168.1.13,notice
2015-03-05 19:06:46,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:06:51,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 19:07:13,ssahid,Updated device Tank1LowLevel successfully,192.168.1.13,notice
2015-03-05 19:07:15,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:08:14,ssahid,Accessed Save Changes,192.168.1.13,info
2015-03-05 19:08:17,ssahid,Saved GPAC configuration successfully,192.168.1.13,info
2015-03-05 19:08:18,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:08:50,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 19:09:12,ssahid,Updated device AmountofWater successfully,192.168.1.13,notice
2015-03-05 19:09:14,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:09:44,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 19:10:16,ssahid,Updated device Tank1Volume successfully,192.168.1.13,notice
2015-03-05 19:10:18,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:10:43,ssahid,Accessed Save Changes,192.168.1.13,info
2015-03-05 19:10:45,ssahid,Saved GPAC configuration successfully,192.168.1.13,info
2015-03-05 19:10:47,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:11:16,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 19:11:47,ssahid,Updated device Tank2Pump successfully,192.168.1.13,notice
2015-03-05 19:11:49,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:16:29,ssahid,Accessed Save Changes,192.168.1.13,info
2015-03-05 19:16:30,ssahid,Saved GPAC configuration successfully,192.168.1.13,info
2015-03-05 19:16:32,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:16:34,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:18:08,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 19:18:28,ssahid,Updated device Sulfurdioxide successfully,192.168.1.13,notice
2015-03-05 19:20:06,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:20:10,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 19:20:38,ssahid,Updated device Hydrogen Sulfide successfully,192.168.1.13,notice
2015-03-05 19:20:41,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:20:50,ssahid,Accessed Save Changes,192.168.1.13,info
2015-03-05 19:20:53,ssahid,Saved GPAC configuration successfully,192.168.1.13,info
2015-03-05 19:20:54,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:24:17,ssahid,Accessed Save Changes,192.168.1.13,info
2015-03-05 19:24:19,ssahid,Saved GPAC configuration successfully,192.168.1.13,info
2015-03-05 19:24:21,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:25:46,ssahid,Accessed Save Changes,192.168.1.13,info
2015-03-05 19:25:48,ssahid,Saved GPAC configuration successfully,192.168.1.13,info
2015-03-05 19:25:49,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:32:50,ssahid,Accessed Save Changes,192.168.1.13,info
2015-03-05 19:32:53,ssahid,Saved GPAC configuration successfully,192.168.1.13,info
2015-03-05 19:32:54,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:33:20,ssahid,Accessed Overview,192.168.1.13,info
2015-03-05 19:33:34,ssahid,Accessed Camera Matrix,192.168.1.13,info
2015-03-05 19:33:41,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:34:30,ssahid,Accessed Device Table,192.168.1.13,info
2015-03-05 19:34:57,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:35:02,ssahid,Accessed Device Matrix,192.168.1.13,info
2015-03-05 19:35:04,ssahid,Accessed Overview,192.168.1.13,info
